# time(ps) Nwater Force (pN) Pressure Dif (atm) 
151 181 12578.232999999998 27102.841317413207
152 181 12578.232999999998 27102.841317413207
153 186 12925.697999999999 27851.538591374898
154 185 12856.205 27701.799136582562
155 181 12578.232999999998 27102.841317413207
156 185 12856.205 27701.799136582562
157 181 12578.232999999998 27102.841317413207
158 183 12717.219 27402.320226997883
159 183 12717.219 27402.320226997883
160 182 12647.725999999999 27252.580772205547
161 187 12995.190999999999 28001.278046167237
162 187 12995.190999999999 28001.278046167237
163 186 12925.697999999999 27851.538591374898
164 188 13064.684 28151.017500959577
165 186 12925.697999999999 27851.538591374898
166 192 13342.655999999999 28749.975320128928
167 190 13203.669999999998 28450.496410544252
168 188 13064.684 28151.017500959577
169 190 13203.669999999998 28450.496410544252
170 186 12925.697999999999 27851.538591374898
171 188 13064.684 28151.017500959577
172 184 12786.712 27552.059681790226
173 181 12578.232999999998 27102.841317413207
174 188 13064.684 28151.017500959577
175 185 12856.205 27701.799136582562
176 190 13203.669999999998 28450.496410544252
177 184 12786.712 27552.059681790226
178 186 12925.697999999999 27851.538591374898
179 188 13064.684 28151.017500959577
180 185 12856.205 27701.799136582562
181 183 12717.219 27402.320226997883
182 190 13203.669999999998 28450.496410544252
183 184 12786.712 27552.059681790226
184 184 12786.712 27552.059681790226
185 190 13203.669999999998 28450.496410544252
186 188 13064.684 28151.017500959577
187 187 12995.190999999999 28001.278046167237
188 185 12856.205 27701.799136582562
189 183 12717.219 27402.320226997883
190 189 13134.177 28300.756955751913
191 190 13203.669999999998 28450.496410544252
192 191 13273.162999999999 28600.235865336588
193 188 13064.684 28151.017500959577
194 187 12995.190999999999 28001.278046167237
195 187 12995.190999999999 28001.278046167237
196 184 12786.712 27552.059681790226
197 183 12717.219 27402.320226997883
198 185 12856.205 27701.799136582562
199 186 12925.697999999999 27851.538591374898
200 179 12439.247 26803.362407828532
