0 305.3374
500 314.8388
1000 328.2027
1500 314.6236
2000 310.8112
2500 321.0263
3000 320.3967
3500 312.4379
4000 309.2111
4500 314.3898
5000 317.1233
5500 306.5049
6000 295.7718
6500 312.1807
7000 304.5727
7500 308.3089
8000 308.0225
8500 312.0327
9000 304.3116
9500 306.6475
10000 302.5169
10500 306.1805
11000 306.4064
11500 302.7396
12000 300.4276
12500 307.6838
13000 303.5900
13500 314.0434
14000 307.4038
14500 313.6095
15000 307.8560
15500 314.3840
16000 314.7079
16500 303.5225
17000 293.7295
17500 299.6216
18000 301.0626
18500 308.0563
19000 305.2542
19500 304.0243
20000 305.5419
20500 321.9822
21000 300.5000
21500 297.5284
22000 301.6998
22500 305.4939
23000 301.7989
23500 313.2910
24000 317.0858
24500 300.7436
25000 300.5363
25500 302.8695
26000 307.2398
26500 303.4024
27000 306.4255
27500 307.2120
28000 309.8967
28500 301.8921
29000 305.7874
29500 318.9991
30000 321.9088
30500 304.3099
31000 301.9846
31500 297.8016
32000 314.8119
32500 305.2579
33000 317.9397
33500 317.5564
34000 308.2034
34500 308.9629
35000 312.9608
35500 318.0903
36000 314.0315
36500 316.7201
37000 304.1225
37500 309.9149
38000 307.9439
38500 294.0867
39000 305.5643
39500 303.3389
40000 315.5181
40500 314.9893
41000 321.5908
41500 315.3870
42000 311.4234
42500 309.3023
43000 313.7777
43500 318.0245
44000 311.3179
44500 306.3498
45000 320.6623
45500 316.0401
46000 309.2091
46500 306.3632
47000 310.6872
47500 304.9655
48000 308.0967
48500 294.4964
49000 307.7349
49500 303.0327
50000 300.4729
50500 307.6781
51000 304.1795
51500 303.4770
52000 299.7365
52500 297.6079
53000 303.4227
53500 313.5288
54000 304.3003
54500 308.9075
55000 311.7528
55500 310.2561
56000 302.7238
56500 306.1147
57000 309.4128
57500 307.7335
58000 304.4813
58500 285.3864
59000 295.2981
59500 299.4398
60000 300.3140
60500 306.9949
61000 302.8439
61500 300.5098
62000 299.8566
62500 306.0453
63000 307.6719
63500 296.6095
64000 307.0597
64500 303.0708
65000 293.5945
65500 310.5341
66000 301.1437
66500 308.5864
67000 317.1423
67500 316.8177
68000 305.5302
68500 306.4196
69000 301.3861
69500 295.1808
70000 309.6187
70500 294.3968
71000 307.6891
71500 299.4561
72000 299.8920
72500 294.9356
73000 299.2391
73500 309.4131
74000 300.4008
74500 291.4153
75000 314.5394
75500 309.5550
76000 302.1554
76500 314.7331
77000 310.8748
77500 310.3746
78000 314.3509
78500 304.7041
79000 317.2003
79500 313.8899
80000 314.9132
80500 308.2380
81000 297.4450
81500 317.5482
82000 311.1504
82500 311.7440
83000 299.8609
83500 304.3918
84000 319.7146
84500 303.6451
85000 305.0160
85500 309.2609
86000 312.7763
86500 298.5561
87000 313.7681
87500 309.3461
88000 297.9193
88500 298.4917
89000 303.6165
89500 300.7076
90000 307.0245
90500 314.6799
91000 311.6182
91500 313.3800
92000 300.4803
92500 306.3987
93000 299.1160
93500 305.3454
94000 315.3015
94500 323.7739
95000 312.3338
95500 307.1208
96000 309.3153
96500 302.4342
97000 308.6806
97500 303.5688
98000 301.1352
98500 308.1554
99000 299.6804
99500 321.8410
100000 314.2560

