0 0.0000
5000 296.5971
10000 292.5920
15000 310.6751
20000 314.9588
25000 307.0362
30000 287.8011
35000 295.1480
40000 297.4346
45000 296.3483
50000 304.9824
55000 292.2417
60000 308.2135
65000 292.1109
70000 294.3599
75000 299.0612
80000 309.8380
85000 303.7489
90000 296.6466
95000 299.0114
100000 302.7813
105000 281.6338
110000 298.2431
115000 281.0040
120000 305.4559
125000 287.7402
130000 300.2933
135000 305.4152
140000 294.4021
145000 313.2726
150000 297.8164
155000 301.2782
160000 295.7436
165000 313.3396
170000 286.9676
175000 298.3293
180000 297.2221
185000 300.9787
190000 291.2228
195000 290.7622
200000 315.6322
205000 307.4005
210000 309.2587
215000 303.0325
220000 305.6463
225000 295.4842
230000 298.2986
235000 293.8385
240000 290.1219
245000 299.1666
250000 304.5562
255000 297.0207
260000 300.8587
265000 298.5839
270000 281.9033
275000 290.5390
280000 298.6546
285000 299.8278
290000 299.9270
295000 285.2120
300000 301.2760
305000 303.1704
310000 287.4320
315000 306.0002
320000 290.1613
325000 304.5004
330000 297.0022
335000 299.7460
340000 290.0523
345000 307.6553
350000 281.7015
355000 305.8381
360000 305.2523
365000 294.7403
370000 288.9064
375000 289.1193
380000 294.7501
385000 308.2442
390000 307.8693
395000 301.8468
400000 303.8140
405000 305.6078
410000 307.8426
415000 301.0712
420000 297.0680
425000 293.6597
430000 295.7256
435000 308.3514
440000 296.8702
445000 294.0276
450000 316.7836
455000 292.5467
460000 291.6134
465000 310.4566
470000 291.3550
475000 289.5493
480000 298.1411
485000 309.6051
490000 297.1453
495000 292.0186
500000 305.7028

